Sequence,ATGNumber,position,frame
AAS51222,38.0,2073.0,0.0
AAS51161,1.0,0.0,0.0
AAS51161,2.0,50.0,2.0
AAS51161,3.0,82.0,1.0
AAS51161,4.0,597.0,0.0
AAS51161,5.0,615.0,0.0
AAS51161,6.0,623.0,2.0
AAS51161,7.0,648.0,0.0
AAS51274,1.0,0.0,0.0
AAS51274,2.0,121.0,1.0
AAS51274,3.0,126.0,0.0
AAS51274,4.0,199.0,1.0
AAS51274,5.0,249.0,0.0
AAS51274,6.0,400.0,1.0
AAS51274,7.0,430.0,1.0
AAS51274,8.0,523.0,1.0
AAS51274,9.0,583.0,1.0
AAS51321,1.0,0.0,0.0
AAS51464,1.0,0.0,0.0
AAS51464,2.0,19.0,1.0
AAS51464,3.0,48.0,0.0
AAS51464,4.0,133.0,1.0
AAS51464,5.0,208.0,1.0
AAS51464,6.0,245.0,2.0
AAS51464,7.0,256.0,1.0
AAS51464,8.0,345.0,0.0
AAS51464,9.0,459.0,0.0
AAS51464,10.0,489.0,0.0
AAS51464,11.0,492.0,0.0
AAS51464,12.0,615.0,0.0
AAS51464,13.0,939.0,0.0
AAS51464,14.0,1049.0,2.0
AAS51157,1.0,0.0,0.0
AAS51157,2.0,546.0,0.0
AAS51157,3.0,555.0,0.0
AAS51157,4.0,597.0,0.0
AAS51157,5.0,633.0,0.0
AAS51157,6.0,660.0,0.0
AAS51504,1.0,0.0,0.0
AAS51504,2.0,103.0,1.0
AAS51504,3.0,130.0,1.0
AAS51504,4.0,144.0,0.0
AAS51504,5.0,273.0,0.0
AAS51504,6.0,346.0,1.0
AAS51504,7.0,408.0,0.0
AAS51504,8.0,430.0,1.0
AAS51504,9.0,450.0,0.0
AAS51504,10.0,462.0,0.0
AAS51504,11.0,474.0,0.0
AAS51504,12.0,603.0,0.0
AAS51504,13.0,609.0,0.0
AAS51504,14.0,713.0,2.0
AAS51504,15.0,742.0,1.0
AAS51504,16.0,748.0,1.0
AAS51504,17.0,768.0,0.0
AAS51504,18.0,794.0,2.0
AAS51504,19.0,833.0,2.0
AAS51504,20.0,856.0,1.0
AAS51504,21.0,896.0,2.0
AAS51504,22.0,926.0,2.0
AAS51504,23.0,937.0,1.0
AAS51504,24.0,944.0,2.0
AAS51504,25.0,952.0,1.0
AAS51504,26.0,988.0,1.0
AAS51486,1.0,0.0,0.0
AAS51486,2.0,22.0,1.0
AAS51486,3.0,40.0,1.0
AAS51486,4.0,87.0,0.0
AAS51486,5.0,102.0,0.0
AAS51486,6.0,132.0,0.0
AAS51486,7.0,186.0,0.0
AAS51486,8.0,301.0,1.0
AAS51486,9.0,306.0,0.0
AAS51486,10.0,400.0,1.0
AAS51486,11.0,408.0,0.0
AAS51486,12.0,462.0,0.0
AAS51486,13.0,483.0,0.0
AAS51486,14.0,540.0,0.0
AAS51486,15.0,577.0,1.0
AAS51486,16.0,662.0,2.0
AAS51486,17.0,796.0,1.0
AAS51486,18.0,846.0,0.0
AAS51486,19.0,877.0,1.0
AAS51132,1.0,0.0,0.0
AAS51132,2.0,27.0,0.0
AAS51132,3.0,108.0,0.0
AAS51132,4.0,297.0,0.0
AAS51132,5.0,396.0,0.0
AAS51132,6.0,555.0,0.0
AAS51132,7.0,570.0,0.0
AAS51132,8.0,709.0,1.0
AAS51132,9.0,748.0,1.0
AAS51132,10.0,804.0,0.0
AAS51132,11.0,835.0,1.0
AAS51132,12.0,838.0,1.0
AAS51132,13.0,936.0,0.0
AAS51132,14.0,944.0,2.0
AAS51132,15.0,978.0,0.0
AAS51132,16.0,1009.0,1.0
AAS51132,17.0,1066.0,1.0
AAS51132,18.0,1143.0,0.0
AAS51132,19.0,1153.0,1.0
AAS51132,20.0,1243.0,1.0
AAS51132,21.0,1249.0,1.0
AAS51132,22.0,1261.0,1.0
AAS51132,23.0,1317.0,0.0
AAS51132,24.0,1329.0,0.0
AAS51132,25.0,1396.0,1.0
AAS51132,26.0,1407.0,0.0
AAS51132,27.0,1492.0,1.0
AAS51132,28.0,1566.0,0.0
AAS51132,29.0,1580.0,2.0
AAS51132,30.0,1593.0,0.0
AAS51132,31.0,1659.0,0.0
AAS51132,32.0,1844.0,2.0
AAS51132,33.0,1854.0,0.0
AAS51132,34.0,1866.0,0.0
AAS51132,35.0,1887.0,0.0
AAS51132,36.0,1916.0,2.0
AAS51132,37.0,1936.0,1.0
AAS51132,38.0,1981.0,1.0
AAS51132,39.0,2004.0,0.0
AAS51132,40.0,2040.0,0.0
AAS51132,41.0,2061.0,0.0
AAS51132,42.0,2083.0,1.0
AAS51132,43.0,2088.0,0.0
AAS51132,44.0,2175.0,0.0
AAS51132,45.0,2253.0,0.0
AAS51132,46.0,2272.0,1.0
AAS51132,47.0,2296.0,1.0
AAS51132,48.0,2328.0,0.0
AAS51132,49.0,2332.0,1.0
AAS51132,50.0,2383.0,1.0
AAS51132,51.0,2418.0,0.0
AAS51132,52.0,2436.0,0.0
AAS51132,53.0,2461.0,1.0
AAS51107,1.0,0.0,0.0
AAS51107,2.0,150.0,0.0
AAS51107,3.0,211.0,1.0
AAS51107,4.0,306.0,0.0
AAS51107,5.0,349.0,1.0
AAS51107,6.0,355.0,1.0
AAS51107,7.0,419.0,2.0
AAS51107,8.0,456.0,0.0
AAS51107,9.0,816.0,0.0
AAS51107,10.0,828.0,0.0
AAS51107,11.0,834.0,0.0
AAS51107,12.0,850.0,1.0
AAS51107,13.0,1084.0,1.0
AAS51107,14.0,1212.0,0.0
AAS51107,15.0,1275.0,0.0
AAS51107,16.0,1279.0,1.0
AAS51107,17.0,1294.0,1.0
AAS51107,18.0,1323.0,0.0
AAS51107,19.0,1362.0,0.0
AAS51107,20.0,1387.0,1.0
AAS51107,21.0,1423.0,1.0
AAS51107,22.0,1449.0,0.0
AAS51107,23.0,1582.0,1.0
AAS51107,24.0,1680.0,0.0
AAS51107,25.0,1803.0,0.0
AAS51107,26.0,1822.0,1.0
AAS51107,27.0,1842.0,0.0
AAS51107,28.0,1876.0,1.0
AAS51107,29.0,1999.0,1.0
AAS51107,30.0,2031.0,0.0
AAS51107,31.0,2086.0,1.0
AAS51107,32.0,2239.0,1.0
AAS51107,33.0,2283.0,0.0
AAS51107,34.0,2350.0,1.0
AAS51107,35.0,2432.0,2.0
AAS51107,36.0,2511.0,0.0
AAS51107,37.0,2515.0,1.0
AAS51107,38.0,2772.0,0.0
AAS51107,39.0,2811.0,0.0
AAS51224,1.0,0.0,0.0
AAS51224,2.0,37.0,1.0
AAS51224,3.0,99.0,0.0
AAS51224,4.0,211.0,1.0
AAS51224,5.0,234.0,0.0
AAS51224,6.0,241.0,1.0
AAS51224,7.0,373.0,1.0
AAS51224,8.0,397.0,1.0
AAS51224,9.0,483.0,0.0
AAS51224,10.0,611.0,2.0
AAS51224,11.0,628.0,1.0
AAS51224,12.0,706.0,1.0
AAS51224,13.0,745.0,1.0
AAS51224,14.0,820.0,1.0
AAS51224,15.0,973.0,1.0
AAS51224,16.0,982.0,1.0
AAS51224,17.0,1027.0,1.0
AAS51224,18.0,1090.0,1.0
AAS51224,19.0,1098.0,0.0
AAS51224,20.0,1120.0,1.0
AAS51224,21.0,1167.0,0.0
AAS51224,22.0,1227.0,0.0
AAS51224,23.0,1255.0,1.0
AAS51224,24.0,1387.0,1.0
AAS51224,25.0,1398.0,0.0
AAS51224,26.0,1621.0,1.0
AAS51224,27.0,1711.0,1.0
AAS51224,28.0,1720.0,1.0
AAS51224,29.0,1757.0,2.0
AAS51224,30.0,1800.0,0.0
AAS51224,31.0,1824.0,0.0
AAS51224,32.0,1843.0,1.0
AAS51224,33.0,1846.0,1.0
AAS51224,34.0,1915.0,1.0
AAS51224,35.0,1951.0,1.0
AAS51224,36.0,2028.0,0.0
AAS51224,37.0,2119.0,1.0
AAS51224,38.0,2158.0,1.0
AAS51224,39.0,2212.0,1.0
AAS51224,40.0,2219.0,2.0
AAS51224,41.0,2240.0,2.0
AAS51224,42.0,2437.0,1.0
AAS51224,43.0,2484.0,0.0
AAS51224,44.0,2527.0,1.0
AAS51224,45.0,2587.0,1.0
AAS51224,46.0,2626.0,1.0
AAS51224,47.0,2641.0,1.0
AAS51224,48.0,2647.0,1.0
AAS51224,49.0,2713.0,1.0
AAS51224,50.0,2785.0,1.0
AAS51224,51.0,2864.0,2.0
AAS51224,52.0,2887.0,1.0
AAS51224,53.0,2902.0,1.0
AAS51224,54.0,2908.0,1.0
AAS51224,55.0,2934.0,0.0
AAS51224,56.0,2982.0,0.0
AAS51224,57.0,2986.0,1.0
AAS51224,58.0,3016.0,1.0
AAS51224,59.0,3102.0,0.0
AAS51224,60.0,3188.0,2.0
AAS51224,61.0,3277.0,1.0
AAS51224,62.0,3294.0,0.0
AAS51224,63.0,3318.0,0.0
AAS51224,64.0,3402.0,0.0
AAS51224,65.0,3420.0,0.0
AAS51224,66.0,3454.0,1.0
AAS51224,67.0,3496.0,1.0
AAS51224,68.0,3622.0,1.0
AAS51224,69.0,3640.0,1.0
AAS51224,70.0,3646.0,1.0
AAS51224,71.0,3684.0,0.0
AAS51224,72.0,3717.0,0.0
AAS51224,73.0,3739.0,1.0
AAS51224,74.0,3787.0,1.0
AAS51224,75.0,3841.0,1.0
AAS51224,76.0,3922.0,1.0
AAS51224,77.0,3934.0,1.0
AAS51224,78.0,3940.0,1.0
AAS51224,79.0,4003.0,1.0
AAS51224,80.0,4042.0,1.0
AAS51224,81.0,4090.0,1.0
AAS51224,82.0,4123.0,1.0
AAS51367,1.0,0.0,0.0
AAS51367,2.0,53.0,2.0
AAS51367,3.0,221.0,2.0
AAS51367,4.0,248.0,2.0
AAS51367,5.0,522.0,0.0
AAS51367,6.0,805.0,1.0
AAS51367,7.0,931.0,1.0
AAS51367,8.0,948.0,0.0
AAS51367,9.0,960.0,0.0
AAS51367,10.0,1089.0,0.0
AAS51367,11.0,1257.0,0.0
AAS51367,12.0,1369.0,1.0
AAS51367,13.0,1393.0,1.0
AAS51367,14.0,1413.0,0.0
AAS51367,15.0,1440.0,0.0
AAS51367,16.0,1504.0,1.0
AAS51367,17.0,1535.0,2.0
AAS51367,18.0,1579.0,1.0
AAS51239,1.0,0.0,0.0
AAS51239,2.0,126.0,0.0
AAS51239,3.0,273.0,0.0
AAS51239,4.0,462.0,0.0
AAS51239,5.0,516.0,0.0
AAS51239,6.0,760.0,1.0
AAS51239,7.0,864.0,0.0
AAS51239,8.0,960.0,0.0
AAS51239,9.0,1185.0,0.0
AAS51239,10.0,1248.0,0.0
AAS51239,11.0,1261.0,1.0
AAS51239,12.0,1510.0,1.0
AAS51239,13.0,1524.0,0.0
AAS51239,14.0,1573.0,1.0
AAS51239,15.0,1578.0,0.0
AAS51239,16.0,1611.0,0.0
AAS51058,1.0,0.0,0.0
AAS51058,2.0,22.0,1.0
AAS51058,3.0,28.0,1.0
AAS51058,4.0,167.0,2.0
AAS51058,5.0,333.0,0.0
AAS51058,6.0,417.0,0.0
AAS51058,7.0,569.0,2.0
AAS51256,1.0,0.0,0.0
AAS51256,2.0,12.0,0.0
AAS51256,3.0,42.0,0.0
AAS51256,4.0,121.0,1.0
AAS51256,5.0,166.0,1.0
AAS51256,6.0,288.0,0.0
AAS51256,7.0,489.0,0.0
AAS51256,8.0,703.0,1.0
AAS51256,9.0,964.0,1.0
AAS51256,10.0,987.0,0.0
AAS51256,11.0,1011.0,0.0
AAS51256,12.0,1176.0,0.0
AAS51256,13.0,1530.0,0.0
AAS51256,14.0,1573.0,1.0
AAS51256,15.0,1591.0,1.0
AAS51256,16.0,2223.0,0.0
AAS51490,1.0,0.0,0.0
AAS51490,2.0,96.0,0.0
AAS51490,3.0,267.0,0.0
AAS51490,4.0,402.0,0.0
AAS51490,5.0,456.0,0.0
AAS51490,6.0,499.0,1.0
AAS51490,7.0,595.0,1.0
AAS51490,8.0,634.0,1.0
AAS51490,9.0,645.0,0.0
AAS51490,10.0,715.0,1.0
AAS51490,11.0,763.0,1.0
AAS51490,12.0,916.0,1.0
AAS51490,13.0,921.0,0.0
AAS51490,14.0,952.0,1.0
AAS51490,15.0,1008.0,0.0
AAS51490,16.0,1164.0,0.0
AAS51490,17.0,1234.0,1.0
AAS51490,18.0,1237.0,1.0
AAS51490,19.0,1302.0,0.0
AAS51490,20.0,1360.0,1.0
AAS51490,21.0,1371.0,0.0
AAS51490,22.0,1463.0,2.0
AAS51490,23.0,1513.0,1.0
AAS51490,24.0,1597.0,1.0
AAS51490,25.0,1631.0,2.0
AAS51490,26.0,1640.0,2.0
AAS51490,27.0,1683.0,0.0
AAS51490,28.0,1726.0,1.0
AAS51490,29.0,1761.0,0.0
AAS51490,30.0,1827.0,0.0
AAS51490,31.0,1845.0,0.0
AAS51490,32.0,2067.0,0.0
AAS51490,33.0,2163.0,0.0
AAS51490,34.0,2236.0,1.0
AAS51374,1.0,0.0,0.0
AAS51374,2.0,111.0,0.0
AAS51374,3.0,144.0,0.0
AAS51374,4.0,195.0,0.0
AAS51374,5.0,200.0,2.0
AAS51374,6.0,205.0,1.0
AAS51374,7.0,252.0,0.0
AAS51374,8.0,259.0,1.0
AAS51374,9.0,344.0,2.0
AAS51374,10.0,402.0,0.0
AAS51374,11.0,430.0,1.0
AAS51374,12.0,444.0,0.0
AAS51374,13.0,564.0,0.0
AAS51374,14.0,588.0,0.0
AAS51374,15.0,685.0,1.0
AAS51374,16.0,817.0,1.0
AAS51374,17.0,823.0,1.0
AAS51374,18.0,832.0,1.0
AAS51374,19.0,930.0,0.0
AAS51374,20.0,1110.0,0.0
AAS51374,21.0,1215.0,0.0
AAS51374,22.0,1279.0,1.0
AAS51374,23.0,1302.0,0.0
AAS51374,24.0,1396.0,1.0
AAS51374,25.0,1423.0,1.0
AAS51374,26.0,1454.0,2.0
AAS51374,27.0,1512.0,0.0
AAS51374,28.0,1558.0,1.0
AAS51374,29.0,1579.0,1.0
AAS51374,30.0,1603.0,1.0
AAS51374,31.0,1647.0,0.0
AAS51374,32.0,1681.0,1.0
AAS51374,33.0,1755.0,0.0
AAS51374,34.0,1803.0,0.0
AAS51493,1.0,0.0,0.0
AAS51493,2.0,117.0,0.0
AAS51493,3.0,234.0,0.0
AAS51493,4.0,373.0,1.0
AAS51493,5.0,520.0,1.0
AAS51493,6.0,523.0,1.0
AAS51493,7.0,564.0,0.0
AAS51493,8.0,808.0,1.0
AAS51493,9.0,826.0,1.0
AAS51493,10.0,870.0,0.0
AAS51493,11.0,894.0,0.0
AAS51493,12.0,942.0,0.0
AAS51493,13.0,977.0,2.0
AAS51493,14.0,987.0,0.0
AAS51493,15.0,1115.0,2.0
AAS51493,16.0,1197.0,0.0
AAS51493,17.0,1220.0,2.0
AAS51493,18.0,1375.0,1.0
AAS51493,19.0,1392.0,0.0
AAS51426,1.0,0.0,0.0
AAS51426,2.0,49.0,1.0
AAS51426,3.0,66.0,0.0
AAS51426,4.0,75.0,0.0
AAS51426,5.0,141.0,0.0
AAS51426,6.0,213.0,0.0
AAS51426,7.0,273.0,0.0
AAS51426,8.0,327.0,0.0
AAS51426,9.0,340.0,1.0
AAS51426,10.0,414.0,0.0
AAS51426,11.0,602.0,2.0
AAS51426,12.0,636.0,0.0
AAS51426,13.0,837.0,0.0
AAS51426,14.0,885.0,0.0
AAS51426,15.0,912.0,0.0
AAS51426,16.0,1035.0,0.0
AAS51426,17.0,1047.0,0.0
AAS51426,18.0,1152.0,0.0
AAS51426,19.0,1296.0,0.0
AAS51426,20.0,1324.0,1.0
AAS51296,1.0,0.0,0.0
AAS51296,2.0,423.0,0.0
AAS51296,3.0,462.0,0.0
AAS51296,4.0,582.0,0.0
AAS51296,5.0,619.0,1.0
AAS51296,6.0,816.0,0.0
AAS51158,1.0,0.0,0.0
AAS51158,2.0,147.0,0.0
AAS51158,3.0,310.0,1.0
AAS51158,4.0,345.0,0.0
AAS51158,5.0,513.0,0.0
AAS51158,6.0,663.0,0.0
AAS51158,7.0,858.0,0.0
AAS51246,1.0,0.0,0.0
AAS51246,2.0,12.0,0.0
AAS51246,3.0,36.0,0.0
AAS51246,4.0,91.0,1.0
AAS51246,5.0,124.0,1.0
AAS51246,6.0,180.0,0.0
AAS51246,7.0,205.0,1.0
AAS51246,8.0,225.0,0.0
AAS51246,9.0,276.0,0.0
AAS51246,10.0,312.0,0.0
AAS51246,11.0,396.0,0.0
AAS51246,12.0,741.0,0.0
AAS51246,13.0,856.0,1.0
AAS51250,1.0,0.0,0.0
AAS51250,2.0,76.0,1.0
AAS51250,3.0,81.0,0.0
AAS51250,4.0,213.0,0.0
AAS51250,5.0,297.0,0.0
AAS51250,6.0,463.0,1.0
AAS51250,7.0,483.0,0.0
AAS51250,8.0,516.0,0.0
AAS51250,9.0,639.0,0.0
AAS51250,10.0,697.0,1.0
AAS51250,11.0,753.0,0.0
AAS51250,12.0,792.0,0.0
AAS51250,13.0,835.0,1.0
AAS51250,14.0,858.0,0.0
AAS51250,15.0,918.0,0.0
AAS51250,16.0,954.0,0.0
AAS51250,17.0,1215.0,0.0
AAS51250,18.0,1224.0,0.0
AAS51250,19.0,1280.0,2.0
AAS51250,20.0,1311.0,0.0
AAS51250,21.0,1345.0,1.0
AAS51250,22.0,1399.0,1.0
AAS51250,23.0,1540.0,1.0
AAS51250,24.0,1614.0,0.0
AAS51250,25.0,1866.0,0.0
AAS51250,26.0,2027.0,2.0
AAS51250,27.0,2080.0,1.0
AAS51250,28.0,2149.0,1.0
AAS51250,29.0,2157.0,0.0
AAS51250,30.0,2178.0,0.0
AAS51250,31.0,2306.0,2.0
AAS51453,1.0,0.0,0.0
AAS51453,2.0,82.0,1.0
AAS51453,3.0,136.0,1.0
AAS51453,4.0,183.0,0.0
AAS51453,5.0,187.0,1.0
AAS51453,6.0,201.0,0.0
AAS51453,7.0,235.0,1.0
AAS51453,8.0,241.0,1.0
AAS51453,9.0,256.0,1.0
AAS51453,10.0,454.0,1.0
AAS51453,11.0,497.0,2.0
AAS51453,12.0,540.0,0.0
AAS51453,13.0,559.0,1.0
AAS51453,14.0,564.0,0.0
AAS51453,15.0,589.0,1.0
AAS51453,16.0,679.0,1.0
AAS51453,17.0,708.0,0.0
AAS51453,18.0,730.0,1.0
AAS51453,19.0,774.0,0.0
AAS51453,20.0,811.0,1.0
AAS51453,21.0,837.0,0.0
AAS51453,22.0,858.0,0.0
AAS51453,23.0,862.0,1.0
AAS51453,24.0,1003.0,1.0
AAS51453,25.0,1024.0,1.0
AAS51453,26.0,1105.0,1.0
AAS51453,27.0,1133.0,2.0
AAS51453,28.0,1224.0,0.0
AAS51453,29.0,1252.0,1.0
AAS51453,30.0,1260.0,0.0
AAS51453,31.0,1276.0,1.0
AAS51453,32.0,1294.0,1.0
AAS51453,33.0,1304.0,2.0
AAS51453,34.0,1343.0,2.0
AAS51453,35.0,1408.0,1.0
AAS51453,36.0,1417.0,1.0
AAS51453,37.0,1456.0,1.0
AAS51453,38.0,1489.0,1.0
AAS51453,39.0,1501.0,1.0
AAS51453,40.0,1549.0,1.0
AAS51453,41.0,1557.0,0.0
AAS51453,42.0,1578.0,0.0
AAS51453,43.0,1714.0,1.0
AAS51453,44.0,1730.0,2.0
AAS51453,45.0,1749.0,0.0
AAS51453,46.0,1765.0,1.0
AAS51453,47.0,1783.0,1.0
AAS51453,48.0,1902.0,0.0
AAS51453,49.0,1906.0,1.0
AAS51453,50.0,1928.0,2.0
AAS51453,51.0,1963.0,1.0
AAS51453,52.0,2011.0,1.0
AAS51453,53.0,2032.0,1.0
AAS51453,54.0,2049.0,0.0
AAS51453,55.0,2055.0,0.0
AAS51453,56.0,2059.0,1.0
AAS51453,57.0,2067.0,0.0
AAS51453,58.0,2090.0,2.0
AAS51453,59.0,2166.0,0.0
AAS51453,60.0,2179.0,1.0
AAS51453,61.0,2280.0,0.0
AAS51273,1.0,0.0,0.0
AAS51273,2.0,79.0,1.0
AAS51273,3.0,136.0,1.0
AAS51273,4.0,207.0,0.0
AAS51273,5.0,324.0,0.0
AAS51273,6.0,385.0,1.0
AAS51273,7.0,427.0,1.0
AAS51273,8.0,514.0,1.0
AAS51273,9.0,526.0,1.0
AAS51273,10.0,534.0,0.0
AAS51273,11.0,543.0,0.0
AAS51273,12.0,555.0,0.0
AAS51273,13.0,579.0,0.0
AAS51273,14.0,585.0,0.0
AAS51273,15.0,588.0,0.0
AAS51273,16.0,604.0,1.0
AAS51273,17.0,613.0,1.0
AAS51273,18.0,717.0,0.0
AAS51273,19.0,804.0,0.0
AAS51273,20.0,826.0,1.0
AAS51273,21.0,1003.0,1.0
AAS51273,22.0,1026.0,0.0
AAS51273,23.0,1125.0,0.0
AAS51273,24.0,1182.0,0.0
AAS51273,25.0,1231.0,1.0
AAS51273,26.0,1441.0,1.0
AAS51273,27.0,1459.0,1.0
AAS51273,28.0,1504.0,1.0
AAS51273,29.0,1563.0,0.0
AAS51273,30.0,1569.0,0.0
AAS51273,31.0,1579.0,1.0
AAS51273,32.0,1606.0,1.0
AAS51273,33.0,1672.0,1.0
AAS51273,34.0,1693.0,1.0
AAS51273,35.0,1713.0,0.0
AAS51273,36.0,1813.0,1.0
AAS51273,37.0,1826.0,2.0
AAS51273,38.0,1852.0,1.0
AAS51273,39.0,2014.0,1.0
AAS51410,1.0,0.0,0.0
AAS51410,2.0,84.0,0.0
AAS51410,3.0,105.0,0.0
AAS51410,4.0,147.0,0.0
AAS51410,5.0,213.0,0.0
AAS51410,6.0,540.0,0.0
AAS51410,7.0,606.0,0.0
AAS51410,8.0,627.0,0.0
AAS51410,9.0,645.0,0.0
AAS51410,10.0,1131.0,0.0
AAS51165,1.0,0.0,0.0
AAS51165,2.0,10.0,1.0
AAS51165,3.0,187.0,1.0
AAS51165,4.0,219.0,0.0
AAS51165,5.0,312.0,0.0
AAS51165,6.0,388.0,1.0
AAS51165,7.0,487.0,1.0
AAS51165,8.0,537.0,0.0
AAS51165,9.0,586.0,1.0
AAS51165,10.0,655.0,1.0
AAS51165,11.0,673.0,1.0
AAS51165,12.0,742.0,1.0
AAS51165,13.0,750.0,0.0
AAS51165,14.0,784.0,1.0
AAS51165,15.0,882.0,0.0
AAS51165,16.0,1102.0,1.0
AAS51165,17.0,1165.0,1.0
AAS51165,18.0,1243.0,1.0
AAS51165,19.0,1377.0,0.0
AAS51165,20.0,1446.0,0.0
AAS51165,21.0,1449.0,0.0
AAS51165,22.0,1466.0,2.0
AAS51165,23.0,1497.0,0.0
AAS51165,24.0,1531.0,1.0
AAS51165,25.0,1549.0,1.0
AAS51165,26.0,1592.0,2.0
AAS51165,27.0,1802.0,2.0
AAS51165,28.0,1849.0,1.0
AAS51165,29.0,1923.0,0.0
AAS51165,30.0,2035.0,1.0
AAS51165,31.0,2062.0,1.0
AAS51165,32.0,2065.0,1.0
AAS51165,33.0,2188.0,1.0
AAS51165,34.0,2194.0,1.0
AAS51165,35.0,2221.0,1.0
AAS51165,36.0,2239.0,1.0
AAS51165,37.0,2304.0,0.0
AAS51165,38.0,2382.0,0.0
AAS51165,39.0,2563.0,1.0
AAS51165,40.0,2566.0,1.0
AAS51165,41.0,2572.0,1.0
AAS51165,42.0,2585.0,2.0
AAS51165,43.0,2634.0,0.0
AAS51165,44.0,2659.0,1.0
AAS51165,45.0,2723.0,2.0
AAS51165,46.0,2735.0,2.0
AAS51165,47.0,2755.0,1.0
AAS51165,48.0,2877.0,0.0
AAS51165,49.0,2933.0,2.0
AAS51165,50.0,2949.0,0.0
AAS51165,51.0,2958.0,0.0
AAS51165,52.0,2980.0,1.0
AAS51165,53.0,3057.0,0.0
AAS51165,54.0,3102.0,0.0
AAS51165,55.0,3108.0,0.0
AAS51165,56.0,3123.0,0.0
AAS51165,57.0,3172.0,1.0
AAS51165,58.0,3214.0,1.0
AAS51165,59.0,3249.0,0.0
AAS51165,60.0,3275.0,2.0
AAS51165,61.0,3337.0,1.0
AAS51165,62.0,3342.0,0.0
AAS51165,63.0,3412.0,1.0
AAS51165,64.0,3432.0,0.0
AAS51165,65.0,3501.0,0.0
AAS51165,66.0,3505.0,1.0
AAS51165,67.0,3522.0,0.0
AAS51165,68.0,3536.0,2.0
AAS51165,69.0,3562.0,1.0
AAS51165,70.0,3604.0,1.0
AAS51165,71.0,3633.0,0.0
AAS51165,72.0,3648.0,0.0
AAS51165,73.0,3652.0,1.0
AAS51165,74.0,3888.0,0.0
AAS51165,75.0,3942.0,0.0
AAS51165,76.0,3976.0,1.0
AAS51165,77.0,4050.0,0.0
AAS51165,78.0,4077.0,0.0
AAS51165,79.0,4209.0,0.0
AAS51165,80.0,4241.0,2.0
AAS51165,81.0,4270.0,1.0
AAS51165,82.0,4330.0,1.0
AAS51165,83.0,4345.0,1.0
AAS51165,84.0,4435.0,1.0
AAS51165,85.0,4457.0,2.0
AAS51165,86.0,4473.0,0.0
AAS51165,87.0,4498.0,1.0
AAS51165,88.0,4528.0,1.0
AAS51165,89.0,4572.0,0.0
AAS51165,90.0,4617.0,0.0
AAS51165,91.0,4647.0,0.0
AAS51165,92.0,4669.0,1.0
AAS51165,93.0,4726.0,1.0
AAS51165,94.0,4762.0,1.0
AAS51165,95.0,4771.0,1.0
AAS51165,96.0,4822.0,1.0
AAS51165,97.0,4888.0,1.0
AAS51165,98.0,5020.0,1.0
AAS51165,99.0,5252.0,2.0
AAS51165,100.0,5273.0,2.0
AAS51165,101.0,5292.0,0.0
AAS51165,102.0,5308.0,1.0
AAS51165,103.0,5365.0,1.0
AAS51431,1.0,0.0,0.0
AAS51431,2.0,436.0,1.0
AAS51431,3.0,854.0,2.0
AAS51431,4.0,889.0,1.0
AAS51431,5.0,892.0,1.0
AAS51431,6.0,904.0,1.0
AAS51431,7.0,919.0,1.0
AAS51431,8.0,1126.0,1.0
AAS51431,9.0,1171.0,1.0
AAS51431,10.0,1350.0,0.0
AAS51431,11.0,1423.0,1.0
AAS51431,12.0,1630.0,1.0
AAS51431,13.0,1686.0,0.0
AAS51431,14.0,1744.0,1.0
AAS51431,15.0,1821.0,0.0
AAS51431,16.0,1993.0,1.0
AAS51431,17.0,2007.0,0.0
AAS51431,18.0,2028.0,0.0
AAS51431,19.0,2067.0,0.0
AAS51431,20.0,2109.0,0.0
AAS51431,21.0,2131.0,1.0
AAS51431,22.0,2200.0,1.0
AAS51431,23.0,2587.0,1.0
AAS51431,24.0,2637.0,0.0
AAS51431,25.0,2651.0,2.0
AAS51431,26.0,2655.0,0.0
AAS51431,27.0,2818.0,1.0
AAS51431,28.0,2898.0,0.0
AAS51431,29.0,3052.0,1.0
AAS51431,30.0,3079.0,1.0
AAS51431,31.0,3090.0,0.0
AAS51431,32.0,3096.0,0.0
AAS51431,33.0,3168.0,0.0
AAS51431,34.0,3204.0,0.0
AAS51110,1.0,0.0,0.0
AAS51110,2.0,91.0,1.0
AAS51110,3.0,262.0,1.0
AAS51110,4.0,349.0,1.0
AAS51110,5.0,387.0,0.0
AAS51110,6.0,604.0,1.0
AAS51110,7.0,616.0,1.0
AAS51110,8.0,646.0,1.0
AAS51110,9.0,672.0,0.0
AAS51110,10.0,748.0,1.0
AAS51110,11.0,762.0,0.0
AAS51110,12.0,892.0,1.0
AAS51110,13.0,930.0,0.0
AAS51110,14.0,1086.0,0.0
AAS51110,15.0,1111.0,1.0
AAS51164,1.0,0.0,0.0
AAS51164,2.0,79.0,1.0
AAS51164,3.0,89.0,2.0
AAS51164,4.0,250.0,1.0
AAS51164,5.0,372.0,0.0
AAS51164,6.0,549.0,0.0
AAS51164,7.0,615.0,0.0
AAS51164,8.0,682.0,1.0
AAS51164,9.0,699.0,0.0
AAS51164,10.0,727.0,1.0
AAS51164,11.0,894.0,0.0
AAS51164,12.0,900.0,0.0
AAS51164,13.0,1034.0,2.0
AAS51164,14.0,1138.0,1.0
